Data Year,Fuel Type,ZIP,Number of Vehicles
2022,Plug-in Hybrid (PHEV),94044,466
2022,Plug-in Hybrid (PHEV),94043,618
2022,Plug-in Hybrid (PHEV),94042,3
2022,Plug-in Hybrid (PHEV),94041,268
2022,Plug-in Hybrid (PHEV),94040,536
2022,Plug-in Hybrid (PHEV),94039,1
2022,Plug-in Hybrid (PHEV),94038,46
2022,Plug-in Hybrid (PHEV),94037,62
2022,Plug-in Hybrid (PHEV),94030,249
2022,Plug-in Hybrid (PHEV),94028,203
2022,Plug-in Hybrid (PHEV),94027,177
2022,Plug-in Hybrid (PHEV),94026,11
2022,Plug-in Hybrid (PHEV),94025,746
2022,Plug-in Hybrid (PHEV),94024,616
2022,Plug-in Hybrid (PHEV),94023,9
2022,Plug-in Hybrid (PHEV),94022,552
2022,Plug-in Hybrid (PHEV),94021,4
2022,Plug-in Hybrid (PHEV),94020,33
2022,Plug-in Hybrid (PHEV),94019,258
2022,Plug-in Hybrid (PHEV),94018,62
2022,Plug-in Hybrid (PHEV),94015,414
2022,Plug-in Hybrid (PHEV),94014,281
2022,Plug-in Hybrid (PHEV),94013,2
2022,Plug-in Hybrid (PHEV),94011,4
2022,Plug-in Hybrid (PHEV),94010,762
2022,Plug-in Hybrid (PHEV),94005,74
2022,Plug-in Hybrid (PHEV),94002,440
2022,Plug-in Hybrid (PHEV),93962,5
2022,Plug-in Hybrid (PHEV),93960,29
2022,Plug-in Hybrid (PHEV),93955,144
2022,Plug-in Hybrid (PHEV),93953,88
2022,Plug-in Hybrid (PHEV),93950,171
2022,Plug-in Hybrid (PHEV),93942,7
2022,Plug-in Hybrid (PHEV),93940,287
2022,Plug-in Hybrid (PHEV),93933,183
2022,Plug-in Hybrid (PHEV),93932,3
2022,Plug-in Hybrid (PHEV),93930,26
2022,Plug-in Hybrid (PHEV),93928,2
2022,Plug-in Hybrid (PHEV),93927,26
2022,Plug-in Hybrid (PHEV),93926,9
2022,Plug-in Hybrid (PHEV),93925,1
2022,Plug-in Hybrid (PHEV),93924,114
2022,Plug-in Hybrid (PHEV),93923,216
2022,Plug-in Hybrid (PHEV),93922,12
2022,Plug-in Hybrid (PHEV),93921,36
2022,Plug-in Hybrid (PHEV),93920,4
2022,Plug-in Hybrid (PHEV),93915,2
2022,Plug-in Hybrid (PHEV),93912,4
2022,Plug-in Hybrid (PHEV),93908,128
2022,Plug-in Hybrid (PHEV),93907,144
2022,Plug-in Hybrid (PHEV),93906,146
2022,Plug-in Hybrid (PHEV),93905,72
2022,Plug-in Hybrid (PHEV),93902,1
2022,Plug-in Hybrid (PHEV),93901,116
2022,Plug-in Hybrid (PHEV),93794,1
2022,Plug-in Hybrid (PHEV),93776,1
2022,Plug-in Hybrid (PHEV),93755,2
2022,Plug-in Hybrid (PHEV),93747,2
2022,Plug-in Hybrid (PHEV),93745,1
2022,Plug-in Hybrid (PHEV),93744,1
2022,Plug-in Hybrid (PHEV),93740,1
2022,Plug-in Hybrid (PHEV),93737,48
2022,Plug-in Hybrid (PHEV),93730,145
2022,Plug-in Hybrid (PHEV),93729,5
2022,Plug-in Hybrid (PHEV),93728,38
2022,Plug-in Hybrid (PHEV),93727,288
2022,Plug-in Hybrid (PHEV),93726,98
2022,Plug-in Hybrid (PHEV),93725,46
2022,Plug-in Hybrid (PHEV),93723,78
2022,Plug-in Hybrid (PHEV),93722,278
2022,Plug-in Hybrid (PHEV),93721,22
2022,Plug-in Hybrid (PHEV),93720,336
2022,Plug-in Hybrid (PHEV),93711,241
2022,Plug-in Hybrid (PHEV),93710,98
2022,Plug-in Hybrid (PHEV),93706,59
2022,Plug-in Hybrid (PHEV),93705,57
2022,Plug-in Hybrid (PHEV),93704,151
2022,Plug-in Hybrid (PHEV),93703,49
2022,Plug-in Hybrid (PHEV),93702,64
2022,Plug-in Hybrid (PHEV),93701,21
2022,Plug-in Hybrid (PHEV),93675,12
2022,Plug-in Hybrid (PHEV),93673,1
2022,Plug-in Hybrid (PHEV),93668,2
2022,Plug-in Hybrid (PHEV),93667,4
2022,Plug-in Hybrid (PHEV),93666,2
2022,Plug-in Hybrid (PHEV),93662,63
2022,Plug-in Hybrid (PHEV),93660,13
2022,Plug-in Hybrid (PHEV),93657,109
2022,Plug-in Hybrid (PHEV),93656,10
2022,Plug-in Hybrid (PHEV),93654,92
2022,Plug-in Hybrid (PHEV),93653,8
2022,Plug-in Hybrid (PHEV),93652,1
2022,Plug-in Hybrid (PHEV),93651,12
2022,Plug-in Hybrid (PHEV),93650,16
2022,Plug-in Hybrid (PHEV),93649,1
2022,Plug-in Hybrid (PHEV),93648,17
2022,Plug-in Hybrid (PHEV),93647,21
2022,Plug-in Hybrid (PHEV),93646,4
2022,Plug-in Hybrid (PHEV),93645,3
2022,Plug-in Hybrid (PHEV),93644,26
2022,Plug-in Hybrid (PHEV),93643,13
2022,Plug-in Hybrid (PHEV),93641,1
2022,Plug-in Hybrid (PHEV),93640,22
2022,Plug-in Hybrid (PHEV),93639,1
2022,Plug-in Hybrid (PHEV),93638,92
2022,Plug-in Hybrid (PHEV),93637,116
2022,Plug-in Hybrid (PHEV),93636,107
2022,Plug-in Hybrid (PHEV),93635,203
2022,Plug-in Hybrid (PHEV),93631,70
2022,Plug-in Hybrid (PHEV),93630,47
2022,Plug-in Hybrid (PHEV),93628,1
2022,Plug-in Hybrid (PHEV),93626,19
2022,Plug-in Hybrid (PHEV),93625,36
2022,Plug-in Hybrid (PHEV),93624,1
2022,Plug-in Hybrid (PHEV),93623,1
2022,Plug-in Hybrid (PHEV),93622,22
2022,Plug-in Hybrid (PHEV),93620,21
2022,Plug-in Hybrid (PHEV),93619,462
2022,Plug-in Hybrid (PHEV),93618,61
2022,Plug-in Hybrid (PHEV),93616,4
2022,Plug-in Hybrid (PHEV),93615,2
2022,Plug-in Hybrid (PHEV),93614,76
2022,Plug-in Hybrid (PHEV),93613,7
2022,Plug-in Hybrid (PHEV),93612,107
2022,Plug-in Hybrid (PHEV),93611,275
2022,Plug-in Hybrid (PHEV),93610,60
2022,Plug-in Hybrid (PHEV),93609,18
2022,Plug-in Hybrid (PHEV),93608,1
2022,Plug-in Hybrid (PHEV),93606,1
2022,Plug-in Hybrid (PHEV),93605,5
2022,Plug-in Hybrid (PHEV),93604,4
2022,Plug-in Hybrid (PHEV),93602,10
2022,Plug-in Hybrid (PHEV),93601,8
2022,Plug-in Hybrid (PHEV),93591,21
2022,Plug-in Hybrid (PHEV),93590,2
2022,Plug-in Hybrid (PHEV),93581,2
2022,Plug-in Hybrid (PHEV),93562,4
2022,Plug-in Hybrid (PHEV),93561,172
2022,Plug-in Hybrid (PHEV),93560,95
2022,Plug-in Hybrid (PHEV),93556,1
2022,Plug-in Hybrid (PHEV),93555,125
2022,Plug-in Hybrid (PHEV),93554,1
2022,Plug-in Hybrid (PHEV),93553,14
2022,Plug-in Hybrid (PHEV),93552,198
2022,Plug-in Hybrid (PHEV),93551,467
2022,Plug-in Hybrid (PHEV),93550,218
2022,Plug-in Hybrid (PHEV),93546,42
2022,Plug-in Hybrid (PHEV),93545,13
2022,Plug-in Hybrid (PHEV),93544,11
2022,Plug-in Hybrid (PHEV),93543,32
2022,Plug-in Hybrid (PHEV),93541,3
2022,Plug-in Hybrid (PHEV),93539,3
2022,Plug-in Hybrid (PHEV),93536,474
2022,Plug-in Hybrid (PHEV),93535,258
2022,Plug-in Hybrid (PHEV),93534,130
2022,Plug-in Hybrid (PHEV),93532,32
2022,Plug-in Hybrid (PHEV),93531,3
2022,Plug-in Hybrid (PHEV),93529,3
2022,Plug-in Hybrid (PHEV),93527,10
2022,Plug-in Hybrid (PHEV),93526,3
2022,Plug-in Hybrid (PHEV),93524,1
2022,Plug-in Hybrid (PHEV),93523,18
2022,Plug-in Hybrid (PHEV),93522,1
2022,Plug-in Hybrid (PHEV),93518,6
2022,Plug-in Hybrid (PHEV),93517,2
2022,Plug-in Hybrid (PHEV),93516,7
2022,Plug-in Hybrid (PHEV),93514,49
2022,Plug-in Hybrid (PHEV),93513,7
2022,Plug-in Hybrid (PHEV),93510,89
2022,Plug-in Hybrid (PHEV),93505,41
2022,Plug-in Hybrid (PHEV),93504,3
2022,Plug-in Hybrid (PHEV),93501,14
2022,Plug-in Hybrid (PHEV),93483,4
2022,Plug-in Hybrid (PHEV),93465,97
2022,Plug-in Hybrid (PHEV),93464,1
2022,Plug-in Hybrid (PHEV),93463,72
2022,Plug-in Hybrid (PHEV),93461,3
2022,Plug-in Hybrid (PHEV),93460,52
2022,Plug-in Hybrid (PHEV),93458,91
2022,Plug-in Hybrid (PHEV),93457,2
2022,Plug-in Hybrid (PHEV),93456,5
2022,Plug-in Hybrid (PHEV),93455,236
2022,Plug-in Hybrid (PHEV),93454,95
2022,Plug-in Hybrid (PHEV),93453,15
2022,Plug-in Hybrid (PHEV),93452,1
2022,Plug-in Hybrid (PHEV),93451,21
2022,Plug-in Hybrid (PHEV),93450,1
2022,Plug-in Hybrid (PHEV),93449,102
2022,Plug-in Hybrid (PHEV),93448,5
2022,Plug-in Hybrid (PHEV),93447,6
2022,Plug-in Hybrid (PHEV),93446,295
2022,Plug-in Hybrid (PHEV),93445,38
2022,Plug-in Hybrid (PHEV),93444,198
2022,Plug-in Hybrid (PHEV),93443,3
2022,Plug-in Hybrid (PHEV),93442,124
2022,Plug-in Hybrid (PHEV),93441,19
2022,Plug-in Hybrid (PHEV),93440,16
2022,Plug-in Hybrid (PHEV),93438,4
2022,Plug-in Hybrid (PHEV),93437,19
2022,Plug-in Hybrid (PHEV),93436,187
2022,Plug-in Hybrid (PHEV),93435,1
2022,Plug-in Hybrid (PHEV),93434,16
2022,Plug-in Hybrid (PHEV),93433,87
2022,Plug-in Hybrid (PHEV),93432,8
2022,Plug-in Hybrid (PHEV),93430,31
2022,Plug-in Hybrid (PHEV),93428,89
2022,Plug-in Hybrid (PHEV),93427,56
2022,Plug-in Hybrid (PHEV),93426,10
2022,Plug-in Hybrid (PHEV),93424,28
2022,Plug-in Hybrid (PHEV),93423,4
2022,Plug-in Hybrid (PHEV),93422,238
2022,Plug-in Hybrid (PHEV),93421,7
2022,Plug-in Hybrid (PHEV),93420,343
2022,Plug-in Hybrid (PHEV),93412,2
2022,Plug-in Hybrid (PHEV),93410,1
2022,Plug-in Hybrid (PHEV),93408,5
2022,Plug-in Hybrid (PHEV),93406,2
2022,Plug-in Hybrid (PHEV),93405,195
2022,Plug-in Hybrid (PHEV),93403,6
2022,Plug-in Hybrid (PHEV),93402,177
2022,Plug-in Hybrid (PHEV),93401,437
2022,Plug-in Hybrid (PHEV),93390,7
2022,Plug-in Hybrid (PHEV),93389,2
2022,Plug-in Hybrid (PHEV),93388,1
2022,Plug-in Hybrid (PHEV),93387,1
2022,Plug-in Hybrid (PHEV),93386,3
2022,Plug-in Hybrid (PHEV),93385,3
2022,Plug-in Hybrid (PHEV),93380,2
2022,Plug-in Hybrid (PHEV),93314,194
2022,Plug-in Hybrid (PHEV),93313,179
2022,Plug-in Hybrid (PHEV),93312,276
2022,Plug-in Hybrid (PHEV),93311,323
2022,Plug-in Hybrid (PHEV),93309,139
2022,Plug-in Hybrid (PHEV),93308,130
2022,Plug-in Hybrid (PHEV),93307,118
2022,Plug-in Hybrid (PHEV),93306,203
2022,Plug-in Hybrid (PHEV),93305,48
2022,Plug-in Hybrid (PHEV),93304,79
2022,Plug-in Hybrid (PHEV),93303,1
2022,Plug-in Hybrid (PHEV),93301,80
2022,Plug-in Hybrid (PHEV),93292,147
2022,Plug-in Hybrid (PHEV),93291,249
2022,Plug-in Hybrid (PHEV),93290,2
2022,Plug-in Hybrid (PHEV),93286,21
2022,Plug-in Hybrid (PHEV),93285,8
2022,Plug-in Hybrid (PHEV),93283,6
2022,Plug-in Hybrid (PHEV),93280,41
2022,Plug-in Hybrid (PHEV),93279,2
2022,Plug-in Hybrid (PHEV),93278,2
2022,Plug-in Hybrid (PHEV),93277,160
2022,Plug-in Hybrid (PHEV),93275,2
2022,Plug-in Hybrid (PHEV),93274,163
2022,Plug-in Hybrid (PHEV),93272,6
2022,Plug-in Hybrid (PHEV),93271,19
2022,Plug-in Hybrid (PHEV),93270,9
2022,Plug-in Hybrid (PHEV),93268,24
2022,Plug-in Hybrid (PHEV),93267,10
2022,Plug-in Hybrid (PHEV),93266,3
2022,Plug-in Hybrid (PHEV),93265,30
2022,Plug-in Hybrid (PHEV),93263,58
2022,Plug-in Hybrid (PHEV),93262,2
2022,Plug-in Hybrid (PHEV),93261,5
2022,Plug-in Hybrid (PHEV),93260,1
2022,Plug-in Hybrid (PHEV),93258,4
2022,Plug-in Hybrid (PHEV),93257,152
2022,Plug-in Hybrid (PHEV),93256,8
2022,Plug-in Hybrid (PHEV),93254,2
2022,Plug-in Hybrid (PHEV),93252,2
2022,Plug-in Hybrid (PHEV),93250,23
2022,Plug-in Hybrid (PHEV),93249,6
2022,Plug-in Hybrid (PHEV),93247,29
2022,Plug-in Hybrid (PHEV),93245,95
2022,Plug-in Hybrid (PHEV),93244,4
2022,Plug-in Hybrid (PHEV),93243,7
2022,Plug-in Hybrid (PHEV),93242,10
2022,Plug-in Hybrid (PHEV),93241,16
2022,Plug-in Hybrid (PHEV),93240,13
2022,Plug-in Hybrid (PHEV),93239,2
2022,Plug-in Hybrid (PHEV),93238,11
2022,Plug-in Hybrid (PHEV),93235,6
2022,Plug-in Hybrid (PHEV),93234,15
2022,Plug-in Hybrid (PHEV),93232,2
2022,Plug-in Hybrid (PHEV),93230,233
2022,Plug-in Hybrid (PHEV),93226,1
2022,Plug-in Hybrid (PHEV),93225,49
2022,Plug-in Hybrid (PHEV),93224,2
2022,Plug-in Hybrid (PHEV),93223,11
2022,Plug-in Hybrid (PHEV),93222,14
2022,Plug-in Hybrid (PHEV),93221,56
2022,Plug-in Hybrid (PHEV),93219,16
2022,Plug-in Hybrid (PHEV),93218,2
2022,Plug-in Hybrid (PHEV),93216,4
2022,Plug-in Hybrid (PHEV),93215,98
2022,Plug-in Hybrid (PHEV),93212,26
2022,Plug-in Hybrid (PHEV),93210,51
2022,Plug-in Hybrid (PHEV),93206,1
2022,Plug-in Hybrid (PHEV),93205,4
2022,Plug-in Hybrid (PHEV),93204,20
2022,Plug-in Hybrid (PHEV),93203,33
2022,Plug-in Hybrid (PHEV),93202,7
2022,Plug-in Hybrid (PHEV),93201,1
2022,Plug-in Hybrid (PHEV),93190,1
2022,Plug-in Hybrid (PHEV),93160,1
2022,Plug-in Hybrid (PHEV),93150,6
2022,Plug-in Hybrid (PHEV),93140,2
2022,Plug-in Hybrid (PHEV),93130,3
2022,Plug-in Hybrid (PHEV),93120,3
2022,Plug-in Hybrid (PHEV),93117,254
2022,Plug-in Hybrid (PHEV),93116,1
2022,Plug-in Hybrid (PHEV),93111,193
2022,Plug-in Hybrid (PHEV),93110,160
2022,Plug-in Hybrid (PHEV),93109,132
2022,Plug-in Hybrid (PHEV),93108,205
2022,Plug-in Hybrid (PHEV),93106,5
2022,Plug-in Hybrid (PHEV),93105,313
2022,Plug-in Hybrid (PHEV),93103,170
2022,Plug-in Hybrid (PHEV),93102,2
2022,Plug-in Hybrid (PHEV),93101,198
2022,Plug-in Hybrid (PHEV),93094,2
2022,Plug-in Hybrid (PHEV),93067,18
2022,Plug-in Hybrid (PHEV),93066,39
2022,Plug-in Hybrid (PHEV),93065,845
2022,Plug-in Hybrid (PHEV),93063,605
2022,Plug-in Hybrid (PHEV),93062,2
2022,Plug-in Hybrid (PHEV),93061,1
2022,Plug-in Hybrid (PHEV),93060,126
2022,Plug-in Hybrid (PHEV),93044,1
2022,Plug-in Hybrid (PHEV),93043,1
2022,Plug-in Hybrid (PHEV),93041,121
2022,Plug-in Hybrid (PHEV),93040,11
2022,Plug-in Hybrid (PHEV),93036,202
2022,Plug-in Hybrid (PHEV),93035,205
2022,Plug-in Hybrid (PHEV),93033,184
2022,Plug-in Hybrid (PHEV),93032,1
2022,Plug-in Hybrid (PHEV),93031,1
2022,Plug-in Hybrid (PHEV),93030,184
2022,Plug-in Hybrid (PHEV),93024,4
2022,Plug-in Hybrid (PHEV),93023,267
2022,Plug-in Hybrid (PHEV),93022,48
2022,Plug-in Hybrid (PHEV),93021,394
2022,Plug-in Hybrid (PHEV),93015,101
2022,Plug-in Hybrid (PHEV),93013,124
2022,Plug-in Hybrid (PHEV),93012,397
2022,Plug-in Hybrid (PHEV),93011,7
2022,Plug-in Hybrid (PHEV),93010,342
2022,Plug-in Hybrid (PHEV),93007,1
2022,Plug-in Hybrid (PHEV),93006,5
2022,Plug-in Hybrid (PHEV),93004,238
2022,Plug-in Hybrid (PHEV),93003,406
2022,Plug-in Hybrid (PHEV),93002,4
2022,Plug-in Hybrid (PHEV),93001,315
2022,Plug-in Hybrid (PHEV),92887,373
2022,Plug-in Hybrid (PHEV),92886,937
2022,Plug-in Hybrid (PHEV),92883,507
2022,Plug-in Hybrid (PHEV),92882,568
2022,Plug-in Hybrid (PHEV),92881,387
2022,Plug-in Hybrid (PHEV),92880,785
2022,Plug-in Hybrid (PHEV),92879,318
2022,Plug-in Hybrid (PHEV),92878,152
2022,Plug-in Hybrid (PHEV),92877,6
2022,Plug-in Hybrid (PHEV),92871,3
2022,Plug-in Hybrid (PHEV),92870,629
2022,Plug-in Hybrid (PHEV),92869,438
2022,Plug-in Hybrid (PHEV),92868,218
2022,Plug-in Hybrid (PHEV),92867,537
2022,Plug-in Hybrid (PHEV),92866,116
2022,Plug-in Hybrid (PHEV),92865,250
2022,Plug-in Hybrid (PHEV),92863,12
2022,Plug-in Hybrid (PHEV),92861,106
2022,Plug-in Hybrid (PHEV),92860,203
2022,Plug-in Hybrid (PHEV),92859,3
2022,Plug-in Hybrid (PHEV),92845,182
2022,Plug-in Hybrid (PHEV),92844,189
2022,Plug-in Hybrid (PHEV),92843,264
2022,Plug-in Hybrid (PHEV),92842,5
2022,Plug-in Hybrid (PHEV),92841,292
2022,Plug-in Hybrid (PHEV),92840,333
2022,Plug-in Hybrid (PHEV),92837,3
2022,Plug-in Hybrid (PHEV),92836,2
2022,Plug-in Hybrid (PHEV),92835,439
2022,Plug-in Hybrid (PHEV),92834,1
2022,Plug-in Hybrid (PHEV),92833,615
2022,Plug-in Hybrid (PHEV),92832,218
2022,Plug-in Hybrid (PHEV),92831,389
2022,Plug-in Hybrid (PHEV),92823,125
2022,Plug-in Hybrid (PHEV),92822,4
2022,Plug-in Hybrid (PHEV),92821,579
2022,Plug-in Hybrid (PHEV),92817,4
2022,Plug-in Hybrid (PHEV),92815,1
2022,Plug-in Hybrid (PHEV),92814,2
2022,Plug-in Hybrid (PHEV),92812,3
2022,Plug-in Hybrid (PHEV),92809,6
2022,Plug-in Hybrid (PHEV),92808,360
2022,Plug-in Hybrid (PHEV),92807,622
2022,Plug-in Hybrid (PHEV),92806,293
2022,Plug-in Hybrid (PHEV),92805,443
2022,Plug-in Hybrid (PHEV),92804,485
2022,Plug-in Hybrid (PHEV),92802,227
2022,Plug-in Hybrid (PHEV),92801,332
2022,Plug-in Hybrid (PHEV),92799,2
2022,Plug-in Hybrid (PHEV),92782,489
2022,Plug-in Hybrid (PHEV),92781,7
2022,Plug-in Hybrid (PHEV),92780,422
2022,Plug-in Hybrid (PHEV),92728,5
2022,Plug-in Hybrid (PHEV),92711,3
2022,Plug-in Hybrid (PHEV),92708,795
2022,Plug-in Hybrid (PHEV),92707,197
2022,Plug-in Hybrid (PHEV),92706,233
2022,Plug-in Hybrid (PHEV),92705,632
2022,Plug-in Hybrid (PHEV),92704,368
2022,Plug-in Hybrid (PHEV),92703,185
2022,Plug-in Hybrid (PHEV),92702,1
2022,Plug-in Hybrid (PHEV),92701,142
2022,Plug-in Hybrid (PHEV),92697,6
2022,Plug-in Hybrid (PHEV),92694,726
2022,Plug-in Hybrid (PHEV),92693,1
2022,Plug-in Hybrid (PHEV),92692,779
2022,Plug-in Hybrid (PHEV),92691,678
2022,Plug-in Hybrid (PHEV),92690,11
2022,Plug-in Hybrid (PHEV),92688,596
2022,Plug-in Hybrid (PHEV),92685,2
2022,Plug-in Hybrid (PHEV),92683,801
2022,Plug-in Hybrid (PHEV),92679,671
2022,Plug-in Hybrid (PHEV),92678,6
2022,Plug-in Hybrid (PHEV),92677,1100
2022,Plug-in Hybrid (PHEV),92676,33
2022,Plug-in Hybrid (PHEV),92675,471
2022,Plug-in Hybrid (PHEV),92674,6
2022,Plug-in Hybrid (PHEV),92673,582
2022,Plug-in Hybrid (PHEV),92672,531
2022,Plug-in Hybrid (PHEV),92663,299
2022,Plug-in Hybrid (PHEV),92662,40
2022,Plug-in Hybrid (PHEV),92661,57
2022,Plug-in Hybrid (PHEV),92660,752
2022,Plug-in Hybrid (PHEV),92659,9
2022,Plug-in Hybrid (PHEV),92658,14
2022,Plug-in Hybrid (PHEV),92657,245
2022,Plug-in Hybrid (PHEV),92656,774
2022,Plug-in Hybrid (PHEV),92655,64
2022,Plug-in Hybrid (PHEV),92654,2
2022,Plug-in Hybrid (PHEV),92653,454
2022,Plug-in Hybrid (PHEV),92652,12
2022,Plug-in Hybrid (PHEV),92651,571
2022,Plug-in Hybrid (PHEV),92649,576
2022,Plug-in Hybrid (PHEV),92648,740
2022,Plug-in Hybrid (PHEV),92647,613
2022,Plug-in Hybrid (PHEV),92646,742
2022,Plug-in Hybrid (PHEV),92645,1
2022,Plug-in Hybrid (PHEV),92637,226
2022,Plug-in Hybrid (PHEV),92630,907
2022,Plug-in Hybrid (PHEV),92629,433
2022,Plug-in Hybrid (PHEV),92628,7
2022,Plug-in Hybrid (PHEV),92627,617
2022,Plug-in Hybrid (PHEV),92626,587
2022,Plug-in Hybrid (PHEV),92625,277
2022,Plug-in Hybrid (PHEV),92624,92
2022,Plug-in Hybrid (PHEV),92623,13
2022,Plug-in Hybrid (PHEV),92620,1101
2022,Plug-in Hybrid (PHEV),92619,16
2022,Plug-in Hybrid (PHEV),92618,1233
2022,Plug-in Hybrid (PHEV),92617,196
2022,Plug-in Hybrid (PHEV),92616,5
2022,Plug-in Hybrid (PHEV),92615,6
2022,Plug-in Hybrid (PHEV),92614,497
2022,Plug-in Hybrid (PHEV),92612,470
2022,Plug-in Hybrid (PHEV),92610,223
2022,Plug-in Hybrid (PHEV),92609,8
2022,Plug-in Hybrid (PHEV),92607,8
2022,Plug-in Hybrid (PHEV),92606,381
2022,Plug-in Hybrid (PHEV),92605,1
2022,Plug-in Hybrid (PHEV),92604,441
2022,Plug-in Hybrid (PHEV),92603,471
2022,Plug-in Hybrid (PHEV),92602,564
2022,Plug-in Hybrid (PHEV),92596,317
2022,Plug-in Hybrid (PHEV),92595,236
2022,Plug-in Hybrid (PHEV),92593,4
2022,Plug-in Hybrid (PHEV),92592,869
2022,Plug-in Hybrid (PHEV),92591,388
2022,Plug-in Hybrid (PHEV),92590,65
2022,Plug-in Hybrid (PHEV),92589,10
2022,Plug-in Hybrid (PHEV),92587,191
2022,Plug-in Hybrid (PHEV),92586,124
2022,Plug-in Hybrid (PHEV),92585,188
2022,Plug-in Hybrid (PHEV),92584,499
2022,Plug-in Hybrid (PHEV),92583,65
2022,Plug-in Hybrid (PHEV),92582,103
2022,Plug-in Hybrid (PHEV),92581,4
2022,Plug-in Hybrid (PHEV),92572,8
2022,Plug-in Hybrid (PHEV),92571,173
2022,Plug-in Hybrid (PHEV),92570,191
2022,Plug-in Hybrid (PHEV),92567,37
2022,Plug-in Hybrid (PHEV),92564,6
2022,Plug-in Hybrid (PHEV),92563,686
2022,Plug-in Hybrid (PHEV),92562,574
2022,Plug-in Hybrid (PHEV),92561,12
2022,Plug-in Hybrid (PHEV),92557,298
2022,Plug-in Hybrid (PHEV),92556,1
2022,Plug-in Hybrid (PHEV),92555,300
2022,Plug-in Hybrid (PHEV),92554,1
2022,Plug-in Hybrid (PHEV),92553,204
2022,Plug-in Hybrid (PHEV),92552,4
2022,Plug-in Hybrid (PHEV),92551,133
2022,Plug-in Hybrid (PHEV),92549,19
2022,Plug-in Hybrid (PHEV),92548,20
2022,Plug-in Hybrid (PHEV),92546,1
2022,Plug-in Hybrid (PHEV),92545,165
2022,Plug-in Hybrid (PHEV),92544,155
2022,Plug-in Hybrid (PHEV),92543,96
2022,Plug-in Hybrid (PHEV),92539,9
2022,Plug-in Hybrid (PHEV),92536,31
2022,Plug-in Hybrid (PHEV),92532,365
2022,Plug-in Hybrid (PHEV),92531,3
2022,Plug-in Hybrid (PHEV),92530,339
2022,Plug-in Hybrid (PHEV),92521,2
2022,Plug-in Hybrid (PHEV),92518,8
2022,Plug-in Hybrid (PHEV),92517,7
2022,Plug-in Hybrid (PHEV),92516,4
2022,Plug-in Hybrid (PHEV),92513,1
2022,Plug-in Hybrid (PHEV),92509,348
2022,Plug-in Hybrid (PHEV),92508,366
2022,Plug-in Hybrid (PHEV),92507,315
2022,Plug-in Hybrid (PHEV),92506,485
2022,Plug-in Hybrid (PHEV),92505,245
2022,Plug-in Hybrid (PHEV),92504,295
2022,Plug-in Hybrid (PHEV),92503,535
2022,Plug-in Hybrid (PHEV),92502,2
2022,Plug-in Hybrid (PHEV),92501,127
2022,Plug-in Hybrid (PHEV),92427,3
2022,Plug-in Hybrid (PHEV),92423,2
2022,Plug-in Hybrid (PHEV),92415,4
2022,Plug-in Hybrid (PHEV),92413,1
2022,Plug-in Hybrid (PHEV),92411,26
2022,Plug-in Hybrid (PHEV),92410,85
2022,Plug-in Hybrid (PHEV),92408,52
2022,Plug-in Hybrid (PHEV),92407,291
2022,Plug-in Hybrid (PHEV),92406,1
2022,Plug-in Hybrid (PHEV),92405,87
2022,Plug-in Hybrid (PHEV),92404,192
2022,Plug-in Hybrid (PHEV),92401,2
2022,Plug-in Hybrid (PHEV),92399,267
2022,Plug-in Hybrid (PHEV),92398,4
2022,Plug-in Hybrid (PHEV),92397,41
2022,Plug-in Hybrid (PHEV),92395,158
2022,Plug-in Hybrid (PHEV),92394,127
2022,Plug-in Hybrid (PHEV),92393,3
2022,Plug-in Hybrid (PHEV),92392,222
2022,Plug-in Hybrid (PHEV),92391,8
2022,Plug-in Hybrid (PHEV),92386,7
2022,Plug-in Hybrid (PHEV),92385,2
2022,Plug-in Hybrid (PHEV),92382,32
2022,Plug-in Hybrid (PHEV),92378,4
2022,Plug-in Hybrid (PHEV),92377,101
2022,Plug-in Hybrid (PHEV),92376,238
2022,Plug-in Hybrid (PHEV),92375,5
2022,Plug-in Hybrid (PHEV),92374,294
2022,Plug-in Hybrid (PHEV),92373,362
2022,Plug-in Hybrid (PHEV),92372,31
2022,Plug-in Hybrid (PHEV),92371,59
2022,Plug-in Hybrid (PHEV),92368,4
2022,Plug-in Hybrid (PHEV),92365,1
2022,Plug-in Hybrid (PHEV),92363,6
2022,Plug-in Hybrid (PHEV),92359,39
2022,Plug-in Hybrid (PHEV),92358,6
2022,Plug-in Hybrid (PHEV),92356,9
2022,Plug-in Hybrid (PHEV),92354,177
2022,Plug-in Hybrid (PHEV),92352,44
2022,Plug-in Hybrid (PHEV),92350,3
2022,Plug-in Hybrid (PHEV),92347,2
2022,Plug-in Hybrid (PHEV),92346,317
2022,Plug-in Hybrid (PHEV),92345,286
2022,Plug-in Hybrid (PHEV),92344,112
2022,Plug-in Hybrid (PHEV),92342,40
2022,Plug-in Hybrid (PHEV),92341,2
2022,Plug-in Hybrid (PHEV),92339,7
2022,Plug-in Hybrid (PHEV),92337,173
2022,Plug-in Hybrid (PHEV),92336,857
2022,Plug-in Hybrid (PHEV),92335,230
2022,Plug-in Hybrid (PHEV),92333,4
2022,Plug-in Hybrid (PHEV),92331,1
2022,Plug-in Hybrid (PHEV),92329,15
2022,Plug-in Hybrid (PHEV),92327,1
2022,Plug-in Hybrid (PHEV),92325,64
